Unit#,LOB,Order#,Rec Req Date,stop_no,Actual Fuel Date,Next Fuel Date,Purchase Type,Actual Fuel Type,Rec Stop (P or A),Rec Stop Chain,Rec Gallons,Rec Stop PPG,Location Compliant,Gallon Over/Under ,Actual Stop,Actual Gallons,Actual PPG,PPG on Req Date,Next Actual Stop,Next PPG on Req Date,Dispatch has Re-opt,Measure Names,Actual Fuel Chain,Next Fuel Chain,Measure Values
250960,Line Haul,AQC9454-01,6/3/2026,1,6/3/2026,6/5/2026,Fill,Primary,WA434,LOVES,142.8,,Y,Under,WA434,98.0,,,MT225,,N,Gallon Over/Under Cost,LOVES,PILOT,-47.00416
250960,Line Haul,AQC9454-01,6/3/2026,1,6/3/2026,6/5/2026,Fill,Primary,WA434,LOVES,142.8,,Y,Under,WA434,98.0,,,MT225,,N,Gallon Over/Under,LOVES,PILOT,44.8
250960,Line Haul,AQC9454-01,6/3/2026,1,6/3/2026,6/5/2026,Fill,Primary,WA434,LOVES,142.8,,Y,Under,WA434,98.0,,,MT225,,N,Fuel Rec Count,LOVES,PILOT,1
250960,Line Haul,AQG3026-03,6/4/2026,1,6/5/2026,6/6/2026,Partial,Primary,MT225,PILOT,129.2,,Y,Under,MT225,107.1,,,SD452,,N,Total Noncompliant Cost,PILOT,LOVES,-7.986717
250960,Line Haul,AQG3026-03,6/4/2026,1,6/5/2026,6/6/2026,Partial,Primary,MT225,PILOT,129.2,,Y,Under,MT225,107.1,,,SD452,,N,Location Noncompliant Cost,PILOT,LOVES,0
250960,Line Haul,AQG3026-03,6/4/2026,1,6/5/2026,6/6/2026,Partial,Primary,MT225,PILOT,129.2,,Y,Under,MT225,107.1,,,SD452,,N,Gallon Over/Under Cost,PILOT,LOVES,-7.986717
250960,Line Haul,AQG3026-03,6/4/2026,1,6/5/2026,6/6/2026,Partial,Primary,MT225,PILOT,129.2,,Y,Under,MT225,107.1,,,SD452,,N,Gallon Over/Under,PILOT,LOVES,22.13
250960,Line Haul,AQG3026-03,6/4/2026,1,6/5/2026,6/6/2026,Partial,Primary,MT225,PILOT,129.2,,Y,Under,MT225,107.1,,,SD452,,N,Fuel Rec Count,PILOT,LOVES,1
250960,Line Haul,AQG3026-03,6/4/2026,2,6/6/2026,6/8/2026,Fill,Primary,SD452,LOVES,140,,Y,Under,SD452,110.1,,,IN347,,N,Total Noncompliant Cost,LOVES,PILOT,0
250960,Line Haul,AQG3026-03,6/4/2026,2,6/6/2026,6/8/2026,Fill,Primary,SD452,LOVES,140,,Y,Under,SD452,110.1,,,IN347,,N,Location Noncompliant Cost,LOVES,PILOT,0
250960,Line Haul,AQG3026-03,6/4/2026,2,6/6/2026,6/8/2026,Fill,Primary,SD452,LOVES,140,,Y,Under,SD452,110.1,,,IN347,,N,Gallon Over/Under Cost,LOVES,PILOT,0
250960,Line Haul,AQG3026-03,6/4/2026,2,6/6/2026,6/8/2026,Fill,Primary,SD452,LOVES,140,,Y,Under,SD452,110.1,,,IN347,,N,Gallon Over/Under,LOVES,PILOT,29.94
250960,Line Haul,AQG3026-03,6/4/2026,2,6/6/2026,6/8/2026,Fill,Primary,SD452,LOVES,140,,Y,Under,SD452,110.1,,,IN347,,N,Fuel Rec Count,LOVES,PILOT,1
250960,Line Haul,AQJ2870-01,6/8/2026,1,6/8/2026,6/13/2026,Fill,Alternate,IN347,PILOT,92.3,,Y,Under,IN347,76.1,,,IE002,,N,Total Noncompliant Cost,PILOT,LOVES,0.271041000
250960,Line Haul,AQJ2870-01,6/8/2026,1,6/8/2026,6/13/2026,Fill,Alternate,IN347,PILOT,92.3,,Y,Under,IN347,76.1,,,IE002,,N,Location Noncompliant Cost,PILOT,LOVES,0
250960,Line Haul,AQJ2870-01,6/8/2026,1,6/8/2026,6/13/2026,Fill,Alternate,IN347,PILOT,92.3,,Y,Under,IN347,76.1,,,IE002,,N,Gallon Over/Under Cost,PILOT,LOVES,0.271041000
250960,Line Haul,AQJ2870-01,6/8/2026,1,6/8/2026,6/13/2026,Fill,Alternate,IN347,PILOT,92.3,,Y,Under,IN347,76.1,,,IE002,,N,Gallon Over/Under,PILOT,LOVES,16.23
250960,Line Haul,AQJ2870-01,6/8/2026,1,6/8/2026,6/13/2026,Fill,Alternate,IN347,PILOT,92.3,,Y,Under,IN347,76.1,,,IE002,,N,Fuel Rec Count,PILOT,LOVES,1
250960,Line Haul,AQL1691-01,6/11/2026,1,6/13/2026,6/16/2026,Fill,Primary,IE002,LOVES,154.7,,Y,Under,IE002,135.0,,,SC500,,N,Total Noncompliant Cost,LOVES,LOVES,1.32271248
250960,Line Haul,AQL1691-01,6/11/2026,1,6/13/2026,6/16/2026,Fill,Primary,IE002,LOVES,154.7,,Y,Under,IE002,135.0,,,SC500,,N,Location Noncompliant Cost,LOVES,LOVES,0
250960,Line Haul,AQL1691-01,6/11/2026,1,6/13/2026,6/16/2026,Fill,Primary,IE002,LOVES,154.7,,Y,Under,IE002,135.0,,,SC500,,N,Gallon Over/Under Cost,LOVES,LOVES,1.32271248
250960,Line Haul,AQL1691-01,6/11/2026,1,6/13/2026,6/16/2026,Fill,Primary,IE002,LOVES,154.7,,Y,Under,IE002,135.0,,,SC500,,N,Gallon Over/Under,LOVES,LOVES,19.68
250960,Line Haul,AQL1691-01,6/11/2026,1,6/13/2026,6/16/2026,Fill,Primary,IE002,LOVES,154.7,,Y,Under,IE002,135.0,,,SC500,,N,Fuel Rec Count,LOVES,LOVES,1
250960,Line Haul,AQL4162-01,6/14/2026,1,6/16/2026,6/20/2026,Fill,Primary,SC500,LOVES,145.1,,Y,Allowable,SC500,154.9,,,NC387,,N,Total Noncompliant Cost,LOVES,PILOT,0
250960,Line Haul,AQL4162-01,6/14/2026,1,6/16/2026,6/20/2026,Fill,Primary,SC500,LOVES,145.1,,Y,Allowable,SC500,154.9,,,NC387,,N,Location Noncompliant Cost,LOVES,PILOT,0
250960,Line Haul,AQL4162-01,6/14/2026,1,6/16/2026,6/20/2026,Fill,Primary,SC500,LOVES,145.1,,Y,Allowable,SC500,154.9,,,NC387,,N,Gallon Over/Under Cost,LOVES,PILOT,0
250960,Line Haul,AQL4162-01,6/14/2026,1,6/16/2026,6/20/2026,Fill,Primary,SC500,LOVES,145.1,,Y,Allowable,SC500,154.9,,,NC387,,N,Gallon Over/Under,LOVES,PILOT,0
250960,Line Haul,AQL4162-01,6/14/2026,1,6/16/2026,6/20/2026,Fill,Primary,SC500,LOVES,145.1,,Y,Allowable,SC500,154.9,,,NC387,,N,Fuel Rec Count,LOVES,PILOT,1
250960,Line Haul,AQN2814-02,6/29/2026,1,6/30/2026,7/3/2026,Fill,Primary,NC432,LOVES,169.6,,Y,Under,NC432,146.6,,,OH760,,N,Total Noncompliant Cost,LOVES,PILOT,0
250960,Line Haul,AQN2814-02,6/29/2026,1,6/30/2026,7/3/2026,Fill,Primary,NC432,LOVES,169.6,,Y,Under,NC432,146.6,,,OH760,,N,Location Noncompliant Cost,LOVES,PILOT,0
250960,Line Haul,AQN2814-02,6/29/2026,1,6/30/2026,7/3/2026,Fill,Primary,NC432,LOVES,169.6,,Y,Under,NC432,146.6,,,OH760,,N,Gallon Over/Under Cost,LOVES,PILOT,0
250960,Line Haul,AQN2814-02,6/29/2026,1,6/30/2026,7/3/2026,Fill,Primary,NC432,LOVES,169.6,,Y,Under,NC432,146.6,,,OH760,,N,Gallon Over/Under,LOVES,PILOT,23.02
250960,Line Haul,AQN2814-02,6/29/2026,1,6/30/2026,7/3/2026,Fill,Primary,NC432,LOVES,169.6,,Y,Under,NC432,146.6,,,OH760,,N,Fuel Rec Count,LOVES,PILOT,1
250960,Line Haul,AQO4402-01,6/22/2026,1,6/23/2026,6/30/2026,Fill,Alternate,OH230,PILOT,137.1,,Y,Allowable,OH230,132.3,,,NC432,,N,Total Noncompliant Cost,PILOT,LOVES,0
250960,Line Haul,AQO4402-01,6/22/2026,1,6/23/2026,6/30/2026,Fill,Alternate,OH230,PILOT,137.1,,Y,Allowable,OH230,132.3,,,NC432,,N,Location Noncompliant Cost,PILOT,LOVES,0
250960,Line Haul,AQO4402-01,6/22/2026,1,6/23/2026,6/30/2026,Fill,Alternate,OH230,PILOT,137.1,,Y,Allowable,OH230,132.3,,,NC432,,N,Gallon Over/Under Cost,PILOT,LOVES,0
250960,Line Haul,AQO4402-01,6/22/2026,1,6/23/2026,6/30/2026,Fill,Alternate,OH230,PILOT,137.1,,Y,Allowable,OH230,132.3,,,NC432,,N,Gallon Over/Under,PILOT,LOVES,0
250960,Line Haul,AQO4402-01,6/22/2026,1,6/23/2026,6/30/2026,Fill,Alternate,OH230,PILOT,137.1,,Y,Allowable,OH230,132.3,,,NC432,,N,Fuel Rec Count,PILOT,LOVES,1
250960,Line Haul,AQS3508-01,6/19/2026,1,6/20/2026,6/23/2026,Fill,Primary,NC387,PILOT,159.3,,Y,Allowable,NC387,153.6,,,OH230,,N,Total Noncompliant Cost,PILOT,PILOT,0
250960,Line Haul,AQS3508-01,6/19/2026,1,6/20/2026,6/23/2026,Fill,Primary,NC387,PILOT,159.3,,Y,Allowable,NC387,153.6,,,OH230,,N,Location Noncompliant Cost,PILOT,PILOT,0
250960,Line Haul,AQS3508-01,6/19/2026,1,6/20/2026,6/23/2026,Fill,Primary,NC387,PILOT,159.3,,Y,Allowable,NC387,153.6,,,OH230,,N,Gallon Over/Under Cost,PILOT,PILOT,0
250960,Line Haul,AQS3508-01,6/19/2026,1,6/20/2026,6/23/2026,Fill,Primary,NC387,PILOT,159.3,,Y,Allowable,NC387,153.6,,,OH230,,N,Gallon Over/Under,PILOT,PILOT,0
250960,Line Haul,AQS3508-01,6/19/2026,1,6/20/2026,6/23/2026,Fill,Primary,NC387,PILOT,159.3,,Y,Allowable,NC387,153.6,,,OH230,,N,Fuel Rec Count,PILOT,PILOT,1
250960,Line Haul,ARA4893-01,7/3/2026,1,7/4/2026,7/7/2026,Fill,Primary,IL236,PILOT,74.5,,Y,Allowable,IL236,66.2,,,WY308,,N,Total Noncompliant Cost,PILOT,PILOT,0
250960,Line Haul,ARA4893-01,7/3/2026,1,7/4/2026,7/7/2026,Fill,Primary,IL236,PILOT,74.5,,Y,Allowable,IL236,66.2,,,WY308,,N,Location Noncompliant Cost,PILOT,PILOT,0
250960,Line Haul,ARA4893-01,7/3/2026,1,7/4/2026,7/7/2026,Fill,Primary,IL236,PILOT,74.5,,Y,Allowable,IL236,66.2,,,WY308,,N,Gallon Over/Under Cost,PILOT,PILOT,0
250960,Line Haul,ARA4893-01,7/3/2026,1,7/4/2026,7/7/2026,Fill,Primary,IL236,PILOT,74.5,,Y,Allowable,IL236,66.2,,,WY308,,N,Gallon Over/Under,PILOT,PILOT,0
250960,Line Haul,ARA4893-01,7/3/2026,1,7/4/2026,7/7/2026,Fill,Primary,IL236,PILOT,74.5,,Y,Allowable,IL236,66.2,,,WY308,,N,Fuel Rec Count,PILOT,PILOT,1
250960,Line Haul,ARB8568-01,7/2/2026,1,7/3/2026,7/4/2026,Fill,Primary,OH760,PILOT,140.3,,Y,Under,OH760,125.5,,,IL236,,N,Total Noncompliant Cost,PILOT,PILOT,-2.97349056
250960,Line Haul,ARB8568-01,7/2/2026,1,7/3/2026,7/4/2026,Fill,Primary,OH760,PILOT,140.3,,Y,Under,OH760,125.5,,,IL236,,N,Location Noncompliant Cost,PILOT,PILOT,0
250960,Line Haul,ARB8568-01,7/2/2026,1,7/3/2026,7/4/2026,Fill,Primary,OH760,PILOT,140.3,,Y,Under,OH760,125.5,,,IL236,,N,Gallon Over/Under Cost,PILOT,PILOT,-2.97349056
250960,Line Haul,ARB8568-01,7/2/2026,1,7/3/2026,7/4/2026,Fill,Primary,OH760,PILOT,140.3,,Y,Under,OH760,125.5,,,IL236,,N,Gallon Over/Under,PILOT,PILOT,14.76
250960,Line Haul,ARB8568-01,7/2/2026,1,7/3/2026,7/4/2026,Fill,Primary,OH760,PILOT,140.3,,Y,Under,OH760,125.5,,,IL236,,N,Fuel Rec Count,PILOT,PILOT,1
250960,Line Haul,ARC8542-01,7/6/2026,1,7/7/2026,7/9/2026,Fill,Primary,WY308,PILOT,142.6,,Y,Allowable,WY308,140.1,,,ID058,,N,Total Noncompliant Cost,PILOT,PILOT,0
250960,Line Haul,ARC8542-01,7/6/2026,1,7/7/2026,7/9/2026,Fill,Primary,WY308,PILOT,142.6,,Y,Allowable,WY308,140.1,,,ID058,,N,Location Noncompliant Cost,PILOT,PILOT,0
250960,Line Haul,ARC8542-01,7/6/2026,1,7/7/2026,7/9/2026,Fill,Primary,WY308,PILOT,142.6,,Y,Allowable,WY308,140.1,,,ID058,,N,Gallon Over/Under Cost,PILOT,PILOT,0
250960,Line Haul,ARC8542-01,7/6/2026,1,7/7/2026,7/9/2026,Fill,Primary,WY308,PILOT,142.6,,Y,Allowable,WY308,140.1,,,ID058,,N,Gallon Over/Under,PILOT,PILOT,0
250960,Line Haul,ARC8542-01,7/6/2026,1,7/7/2026,7/9/2026,Fill,Primary,WY308,PILOT,142.6,,Y,Allowable,WY308,140.1,,,ID058,,N,Fuel Rec Count,PILOT,PILOT,1
250960,Line Haul,ARC8542-01,7/6/2026,2,7/9/2026,7/11/2026,Fill,Primary,ID058,PILOT,98.3,,Y,Under,ID058,76.2,,,ID224,,N,Total Noncompliant Cost,PILOT,PILOT,-1.099850700
250960,Line Haul,ARC8542-01,7/6/2026,2,7/9/2026,7/11/2026,Fill,Primary,ID058,PILOT,98.3,,Y,Under,ID058,76.2,,,ID224,,N,Location Noncompliant Cost,PILOT,PILOT,0
250960,Line Haul,ARC8542-01,7/6/2026,2,7/9/2026,7/11/2026,Fill,Primary,ID058,PILOT,98.3,,Y,Under,ID058,76.2,,,ID224,,N,Gallon Over/Under Cost,PILOT,PILOT,-1.099850700
250960,Line Haul,ARC8542-01,7/6/2026,2,7/9/2026,7/11/2026,Fill,Primary,ID058,PILOT,98.3,,Y,Under,ID058,76.2,,,ID224,,N,Gallon Over/Under,PILOT,PILOT,22.1
250960,Line Haul,ARC8542-01,7/6/2026,2,7/9/2026,7/11/2026,Fill,Primary,ID058,PILOT,98.3,,Y,Under,ID058,76.2,,,ID224,,N,Fuel Rec Count,PILOT,PILOT,1
250960,Line Haul,ARD8284-01,7/10/2026,1,7/11/2026,7/15/2026,Fill,Primary,ID224,PILOT,147.9,,Y,Allowable,ID224,142.4,,,CA554,,N,Total Noncompliant Cost,PILOT,LOVES,0
250960,Line Haul,ARD8284-01,7/10/2026,1,7/11/2026,7/15/2026,Fill,Primary,ID224,PILOT,147.9,,Y,Allowable,ID224,142.4,,,CA554,,N,Location Noncompliant Cost,PILOT,LOVES,0
250960,Line Haul,ARD8284-01,7/10/2026,1,7/11/2026,7/15/2026,Fill,Primary,ID224,PILOT,147.9,,Y,Allowable,ID224,142.4,,,CA554,,N,Gallon Over/Under Cost,PILOT,LOVES,0
250960,Line Haul,ARD8284-01,7/10/2026,1,7/11/2026,7/15/2026,Fill,Primary,ID224,PILOT,147.9,,Y,Allowable,ID224,142.4,,,CA554,,N,Gallon Over/Under,PILOT,LOVES,0
250960,Line Haul,ARD8284-01,7/10/2026,1,7/11/2026,7/15/2026,Fill,Primary,ID224,PILOT,147.9,,Y,Allowable,ID224,142.4,,,CA554,,N,Fuel Rec Count,PILOT,LOVES,1
250960,Line Haul,ARJ9807-01,7/14/2026,1,7/15/2026,7/17/2026,Partial,Alternate,CA554,LOVES,135.8,,Y,Allowable,CA554,130.1,,,OR126,,N,Total Noncompliant Cost,LOVES,LOVES,0
250960,Line Haul,ARJ9807-01,7/14/2026,1,7/15/2026,7/17/2026,Partial,Alternate,CA554,LOVES,135.8,,Y,Allowable,CA554,130.1,,,OR126,,N,Location Noncompliant Cost,LOVES,LOVES,0
250960,Line Haul,ARJ9807-01,7/14/2026,1,7/15/2026,7/17/2026,Partial,Alternate,CA554,LOVES,135.8,,Y,Allowable,CA554,130.1,,,OR126,,N,Gallon Over/Under Cost,LOVES,LOVES,0
250960,Line Haul,ARJ9807-01,7/14/2026,1,7/15/2026,7/17/2026,Partial,Alternate,CA554,LOVES,135.8,,Y,Allowable,CA554,130.1,,,OR126,,N,Gallon Over/Under,LOVES,LOVES,0
250960,Line Haul,ARJ9807-01,7/14/2026,1,7/15/2026,7/17/2026,Partial,Alternate,CA554,LOVES,135.8,,Y,Allowable,CA554,130.1,,,OR126,,N,Fuel Rec Count,LOVES,LOVES,1
250960,Line Haul,ARM6838-01,7/20/2026,1,7/21/2026,7/23/2026,Fill,Alternate,ID056,LOVES,132.6,,Y,Under,ID056,107.7,,,NV592,,N,Total Noncompliant Cost,LOVES,LOVES,9.961402000
250960,Line Haul,ARM6838-01,7/20/2026,1,7/21/2026,7/23/2026,Fill,Alternate,ID056,LOVES,132.6,,Y,Under,ID056,107.7,,,NV592,,N,Location Noncompliant Cost,LOVES,LOVES,0
250960,Line Haul,ARM6838-01,7/20/2026,1,7/21/2026,7/23/2026,Fill,Alternate,ID056,LOVES,132.6,,Y,Under,ID056,107.7,,,NV592,,N,Gallon Over/Under Cost,LOVES,LOVES,9.961402000
250960,Line Haul,ARM6838-01,7/20/2026,1,7/21/2026,7/23/2026,Fill,Alternate,ID056,LOVES,132.6,,Y,Under,ID056,107.7,,,NV592,,N,Gallon Over/Under,LOVES,LOVES,24.86
250960,Line Haul,ARM6838-01,7/20/2026,1,7/21/2026,7/23/2026,Fill,Alternate,ID056,LOVES,132.6,,Y,Under,ID056,107.7,,,NV592,,N,Fuel Rec Count,LOVES,LOVES,1
250960,Line Haul,ARM9243-01,7/22/2026,1,7/23/2026,7/25/2026,Fill,Primary,NV592,LOVES,97.5,,Y,Under,NV592,86.3,,,OR290,,N,Total Noncompliant Cost,LOVES,PILOT,-2.835390140
250960,Line Haul,ARM9243-01,7/22/2026,1,7/23/2026,7/25/2026,Fill,Primary,NV592,LOVES,97.5,,Y,Under,NV592,86.3,,,OR290,,N,Location Noncompliant Cost,LOVES,PILOT,0
250960,Line Haul,ARM9243-01,7/22/2026,1,7/23/2026,7/25/2026,Fill,Primary,NV592,LOVES,97.5,,Y,Under,NV592,86.3,,,OR290,,N,Gallon Over/Under Cost,LOVES,PILOT,-2.835390140
250960,Line Haul,ARM9243-01,7/22/2026,1,7/23/2026,7/25/2026,Fill,Primary,NV592,LOVES,97.5,,Y,Under,NV592,86.3,,,OR290,,N,Gallon Over/Under,LOVES,PILOT,11.21
250960,Line Haul,ARM9243-01,7/22/2026,1,7/23/2026,7/25/2026,Fill,Primary,NV592,LOVES,97.5,,Y,Under,NV592,86.3,,,OR290,,N,Fuel Rec Count,LOVES,PILOT,1
250960,Line Haul,ARP3642-01,7/24/2026,1,7/25/2026,7/29/2026,Fill,Primary,OR290,PILOT,134,,Y,Under,OR290,117.3,,,MT011,,N,Total Noncompliant Cost,PILOT,LOVES,-4.128164740
250960,Line Haul,ARP3642-01,7/24/2026,1,7/25/2026,7/29/2026,Fill,Primary,OR290,PILOT,134,,Y,Under,OR290,117.3,,,MT011,,N,Location Noncompliant Cost,PILOT,LOVES,0
250960,Line Haul,ARP3642-01,7/24/2026,1,7/25/2026,7/29/2026,Fill,Primary,OR290,PILOT,134,,Y,Under,OR290,117.3,,,MT011,,N,Gallon Over/Under Cost,PILOT,LOVES,-4.128164740
250960,Line Haul,ARP3642-01,7/24/2026,1,7/25/2026,7/29/2026,Fill,Primary,OR290,PILOT,134,,Y,Under,OR290,117.3,,,MT011,,N,Gallon Over/Under,PILOT,LOVES,16.66
250960,Line Haul,ARP3642-01,7/24/2026,1,7/25/2026,7/29/2026,Fill,Primary,OR290,PILOT,134,,Y,Under,OR290,117.3,,,MT011,,N,Fuel Rec Count,PILOT,LOVES,1
250960,Line Haul,ARS1857-01,7/31/2026,1,7/31/2026,,Fill,Primary,WY223,PILOT,154.7,,Y,Under,WY223,137.9,,,N/A,,N,Total Noncompliant Cost,PILOT,,0
250960,Line Haul,ARS1857-01,7/31/2026,1,7/31/2026,,Fill,Primary,WY223,PILOT,154.7,,Y,Under,WY223,137.9,,,N/A,,N,Location Noncompliant Cost,PILOT,,0
250960,Line Haul,ARS1857-01,7/31/2026,1,7/31/2026,,Fill,Primary,WY223,PILOT,154.7,,Y,Under,WY223,137.9,,,N/A,,N,Gallon Over/Under Cost,PILOT,,0
250960,Line Haul,ARS1857-01,7/31/2026,1,7/31/2026,,Fill,Primary,WY223,PILOT,154.7,,Y,Under,WY223,137.9,,,N/A,,N,Gallon Over/Under,PILOT,,16.84
250960,Line Haul,ARS1857-01,7/31/2026,1,7/31/2026,,Fill,Primary,WY223,PILOT,154.7,,Y,Under,WY223,137.9,,,N/A,,N,Fuel Rec Count,PILOT,,1
250960,Line Haul,ARU0264-01,7/29/2026,1,7/29/2026,7/31/2026,Fill,Primary,MT011,LOVES,131.6,,Y,Allowable,MT011,128.1,,,WY223,,N,Total Noncompliant Cost,LOVES,PILOT,0
250960,Line Haul,ARU0264-01,7/29/2026,1,7/29/2026,7/31/2026,Fill,Primary,MT011,LOVES,131.6,,Y,Allowable,MT011,128.1,,,WY223,,N,Location Noncompliant Cost,LOVES,PILOT,0
250960,Line Haul,ARU0264-01,7/29/2026,1,7/29/2026,7/31/2026,Fill,Primary,MT011,LOVES,131.6,,Y,Allowable,MT011,128.1,,,WY223,,N,Gallon Over/Under Cost,LOVES,PILOT,0
250960,Line Haul,ARU0264-01,7/29/2026,1,7/29/2026,7/31/2026,Fill,Primary,MT011,LOVES,131.6,,Y,Allowable,MT011,128.1,,,WY223,,N,Gallon Over/Under,LOVES,PILOT,0
250960,Line Haul,ARU0264-01,7/29/2026,1,7/29/2026,7/31/2026,Fill,Primary,MT011,LOVES,131.6,,Y,Allowable,MT011,128.1,,,WY223,,N,Fuel Rec Count,LOVES,PILOT,1
250960,Line Haul,DHAIPAO-01,7/17/2026,1,7/17/2026,7/21/2026,Fill,Alternate,OR126,LOVES,113.2,,Y,Under,OR126,98.9,,,ID056,,N,Total Noncompliant Cost,LOVES,LOVES,-1.598590000
250960,Line Haul,DHAIPAO-01,7/17/2026,1,7/17/2026,7/21/2026,Fill,Alternate,OR126,LOVES,113.2,,Y,Under,OR126,98.9,,,ID056,,N,Location Noncompliant Cost,LOVES,LOVES,0
250960,Line Haul,DHAIPAO-01,7/17/2026,1,7/17/2026,7/21/2026,Fill,Alternate,OR126,LOVES,113.2,,Y,Under,OR126,98.9,,,ID056,,N,Gallon Over/Under Cost,LOVES,LOVES,-1.598590000
250960,Line Haul,DHAIPAO-01,7/17/2026,1,7/17/2026,7/21/2026,Fill,Alternate,OR126,LOVES,113.2,,Y,Under,OR126,98.9,,,ID056,,N,Gallon Over/Under,LOVES,LOVES,14.35
250960,Line Haul,DHAIPAO-01,7/17/2026,1,7/17/2026,7/21/2026,Fill,Alternate,OR126,LOVES,113.2,,Y,Under,OR126,98.9,,,ID056,,N,Fuel Rec Count,LOVES,LOVES,1
251375,Line Haul,AQC2635-01,6/2/2026,1,6/3/2026,6/6/2026,Fill,Primary,WA508,LOVES,133.2,,Y,Under,WA508,113.2,,,WA986,,N,Total Noncompliant Cost,LOVES,LOVES,0.533733000
251375,Line Haul,AQC2635-01,6/2/2026,1,6/3/2026,6/6/2026,Fill,Primary,WA508,LOVES,133.2,,Y,Under,WA508,113.2,,,WA986,,N,Location Noncompliant Cost,LOVES,LOVES,0
251375,Line Haul,AQC2635-01,6/2/2026,1,6/3/2026,6/6/2026,Fill,Primary,WA508,LOVES,133.2,,Y,Under,WA508,113.2,,,WA986,,N,Gallon Over/Under Cost,LOVES,LOVES,0.533733000
251375,Line Haul,AQC2635-01,6/2/2026,1,6/3/2026,6/6/2026,Fill,Primary,WA508,LOVES,133.2,,Y,Under,WA508,113.2,,,WA986,,N,Gallon Over/Under,LOVES,LOVES,19.99
251375,Line Haul,AQC2635-01,6/2/2026,1,6/3/2026,6/6/2026,Fill,Primary,WA508,LOVES,133.2,,Y,Under,WA508,113.2,,,WA986,,N,Fuel Rec Count,LOVES,LOVES,1
251375,Line Haul,AQH6678-01,6/13/2026,1,6/14/2026,6/14/2026,Fill,Acall,WA270,LOVES,170.7,,N,Under,WA202,63.0,,,WA262,,N,Total Noncompliant Cost,LOVES,PILOT,4.528496700
251375,Line Haul,AQH6678-01,6/13/2026,1,6/14/2026,6/14/2026,Fill,Acall,WA270,LOVES,170.7,,N,Under,WA202,63.0,,,WA262,,N,Location Noncompliant Cost,LOVES,PILOT,5.544000000
251375,Line Haul,AQH6678-01,6/13/2026,1,6/14/2026,6/14/2026,Fill,Acall,WA270,LOVES,170.7,,N,Under,WA202,63.0,,,WA262,,N,Gallon Over/Under Cost,LOVES,PILOT,-1.015503300
251375,Line Haul,AQH6678-01,6/13/2026,1,6/14/2026,6/14/2026,Fill,Acall,WA270,LOVES,170.7,,N,Under,WA202,63.0,,,WA262,,N,Gallon Over/Under,LOVES,PILOT,107.7
251375,Line Haul,AQH6678-01,6/13/2026,1,6/14/2026,6/14/2026,Fill,Acall,WA270,LOVES,170.7,,N,Under,WA202,63.0,,,WA262,,N,Fuel Rec Count,LOVES,PILOT,1
251375,Line Haul,AQI7652-01,6/5/2026,,6/6/2026,6/9/2026,,Acall,,,,,N,zErr,WA986,63.0,,,WA262,,N,Total Noncompliant Cost,LOVES,PILOT,6.3
251375,Line Haul,AQI7652-01,6/5/2026,,6/6/2026,6/9/2026,,Acall,,,,,N,zErr,WA986,63.0,,,WA262,,N,Location Noncompliant Cost,LOVES,PILOT,6.3
251375,Line Haul,AQI7652-01,6/5/2026,,6/6/2026,6/9/2026,,Acall,,,,,N,zErr,WA986,63.0,,,WA262,,N,Gallon Over/Under Cost,LOVES,PILOT,0
251375,Line Haul,AQI7652-01,6/5/2026,,6/6/2026,6/9/2026,,Acall,,,,,N,zErr,WA986,63.0,,,WA262,,N,Gallon Over/Under,LOVES,PILOT,
251375,Line Haul,AQI7652-01,6/5/2026,,6/6/2026,6/9/2026,,Acall,,,,,N,zErr,WA986,63.0,,,WA262,,N,Fuel Rec Count,LOVES,PILOT,1
251375,Line Haul,AQS0715-01,6/23/2026,1,6/24/2026,6/28/2026,Fill,Primary,WA262,PILOT,169.7,,Y,Under,WA262,137.3,,,WA262,,N,Total Noncompliant Cost,PILOT,PILOT,1.189532760
251375,Line Haul,AQS0715-01,6/23/2026,1,6/24/2026,6/28/2026,Fill,Primary,WA262,PILOT,169.7,,Y,Under,WA262,137.3,,,WA262,,N,Location Noncompliant Cost,PILOT,PILOT,0
251375,Line Haul,AQS0715-01,6/23/2026,1,6/24/2026,6/28/2026,Fill,Primary,WA262,PILOT,169.7,,Y,Under,WA262,137.3,,,WA262,,N,Gallon Over/Under Cost,PILOT,PILOT,1.189532760
251375,Line Haul,AQS0715-01,6/23/2026,1,6/24/2026,6/28/2026,Fill,Primary,WA262,PILOT,169.7,,Y,Under,WA262,137.3,,,WA262,,N,Gallon Over/Under,PILOT,PILOT,32.37
251375,Line Haul,AQS0715-01,6/23/2026,1,6/24/2026,6/28/2026,Fill,Primary,WA262,PILOT,169.7,,Y,Under,WA262,137.3,,,WA262,,N,Fuel Rec Count,PILOT,PILOT,1
251375,Line Haul,AQS0886-01,6/28/2026,1,6/28/2026,7/3/2026,Fill,Primary,WA262,PILOT,133.6,,Y,Under,WA262,117.5,,,WA015,,N,Total Noncompliant Cost,PILOT,TAPET,3.492011000
251375,Line Haul,AQS0886-01,6/28/2026,1,6/28/2026,7/3/2026,Fill,Primary,WA262,PILOT,133.6,,Y,Under,WA262,117.5,,,WA015,,N,Location Noncompliant Cost,PILOT,TAPET,0
